Wall time,Step,Value
1770720632.4964736,1104,198.59613037109375
1770720635.7581208,1105,50.17365264892578
1770720638.72764,1106,185.76551818847656
1770720644.7425363,1108,142.9051055908203
1770720665.6185563,1111,228.1351318359375
1770720667.9298153,1112,74.4264907836914
1770720673.5894244,1115,139.80313110351562
1770720678.716655,1117,158.67076110839844
1770720687.6136892,1120,207.4611053466797
1770720712.4313982,1123,224.09207153320312
1770720715.500767,1124,24.78205680847168
1770720717.1114964,1125,71.7284164428711
1770720719.36624,1126,132.84124755859375
1770720721.2475095,1127,204.8636016845703
1770720725.298356,1128,-27.14178466796875
1770720728.2440095,1129,251.24208068847656
1770720732.9773574,1130,141.74722290039062
1770720748.1941645,1131,26.54493522644043
1770720751.2894168,1132,173.35015869140625
1770720755.0698974,1134,174.4883575439453
1770720757.8011262,1135,120.83244323730469
1770720762.4357407,1136,-1.3301453590393066
1770720769.0028894,1139,167.56678771972656
1770720772.2109952,1140,209.0234832763672
1770720803.4077837,1142,224.242431640625
1770720806.937162,1143,137.8136749267578
1770720811.2538338,1144,118.09403991699219
1770720813.1743796,1145,226.5524139404297
1770720818.203518,1147,174.856689453125
1770720839.3291106,1150,241.09375
1770720851.795621,1151,279.1836242675781
1770720854.0957098,1152,21.86525535583496
1770720855.5690253,1153,169.46058654785156
1770720858.3154314,1154,176.93002319335938
1770720861.7800503,1155,212.14596557617188
1770720865.6757085,1156,113.92790985107422
1770720868.4777715,1157,50.64153289794922
1770720872.8155441,1158,283.4687194824219
1770720875.7849724,1159,88.70042419433594
1770720878.748817,1160,306.42083740234375
1770720895.7872982,1161,163.51058959960938
1770720902.6716456,1162,222.46566772460938
1770720908.272437,1163,87.67577362060547
1770720921.9147842,1165,41.8380012512207
1770720930.4334774,1166,84.6336669921875
1770720932.8786924,1167,264.8361511230469
1770720936.3373578,1168,114.48966979980469
1770721016.3267765,1178,192.34689331054688
1770721080.616439,1181,218.1128387451172
1770721088.616649,1182,159.9846954345703
1770721098.4007363,1183,34.5921630859375
1770721105.9263897,1184,86.6473617553711
1770721123.8120756,1186,262.52020263671875
1770721129.150612,1187,49.97028350830078
1770721137.9038222,1188,171.29129028320312
1770721142.9743843,1189,226.8973388671875
1770721150.0349576,1190,229.67677307128906
1770721171.4266226,1192,244.3013458251953
1770721176.9565697,1193,127.15196228027344
1770721184.901852,1194,78.98016357421875
1770721189.5541282,1195,111.47518157958984
1770721196.8802292,1196,253.4410400390625
1770721205.3441026,1197,255.128662109375
1770721218.4848082,1198,200.48533630371094
1770721223.376839,1199,144.75082397460938
1770721230.685174,1200,41.797882080078125
1770721246.1057436,1201,147.9507293701172
1770721253.848601,1202,288.13592529296875
1770721266.4933019,1204,49.46770477294922
1770721276.0114124,1205,77.72026824951172
1770721288.321838,1207,252.55868530273438
1770721290.721414,1208,259.0498046875
1770721292.3235571,1209,211.60743713378906
1770721310.50105,1211,124.2423095703125
1770721313.102132,1212,200.9920196533203
1770721319.3858716,1213,132.67515563964844
1770721332.2073634,1214,49.15131759643555
1770721335.7495296,1215,225.50439453125
1770721342.2627993,1216,190.41575622558594
1770721366.3419094,1220,232.68429565429688
1770721403.6789885,1222,195.75613403320312
1770721425.7111423,1225,270.92791748046875
1770721433.7041376,1226,197.1898193359375
1770721446.44803,1228,112.65560913085938
1770721453.284013,1229,64.76238250732422
1770721462.4058363,1230,267.4388732910156
1770721501.9521084,1232,199.24261474609375
1770721503.941082,1233,97.60086822509766
1770721514.46293,1234,207.78948974609375
1770721519.5690207,1235,269.8845520019531
1770721527.5019517,1236,232.9339141845703
1770721532.0231102,1237,282.4150390625
1770721540.56477,1238,96.3193130493164
1770721548.1451612,1239,132.3272247314453
1770721560.9525359,1240,79.65260314941406
1770721605.8798795,1243,109.54508209228516
1770721612.1952085,1244,-19.96299171447754
1770721617.0026333,1245,101.3137435913086
1770721633.2916946,1247,150.43927001953125
1770721645.3726115,1248,33.16594314575195
1770721651.8119493,1249,182.23619079589844
1770721661.330952,1250,151.73773193359375
1770721688.336669,1251,68.73463439941406
1770721695.8909917,1254,236.96571350097656
1770721699.57091,1255,123.8221435546875
1770721703.170842,1256,153.439208984375
1770721705.6608913,1257,48.75503158569336
1770721709.6324682,1258,4.606110095977783
1770721713.0923781,1259,152.47926330566406
1770721715.707214,1260,116.55831146240234
1770721776.049969,1262,56.51325988769531
1770721782.7693815,1263,155.14952087402344
1770721790.0850494,1264,202.3665771484375
1770721794.357027,1265,239.187744140625
1770721807.1649134,1266,32.53464126586914
1770721813.2352386,1267,167.49583435058594
1770721821.7749343,1268,70.08517456054688
1770721831.6645207,1269,57.7713737487793
1770721891.970273,1272,265.7352600097656
1770721899.6706305,1273,159.38038635253906
1770721917.9633722,1275,198.29664611816406
1770721950.3426137,1279,106.80999755859375
1770721957.2712293,1280,135.7855682373047
1770722007.5086796,1282,152.77493286132812
1770722014.0763094,1283,228.3016357421875
1770722032.4190571,1286,254.93460083007812
1770722043.5831697,1288,151.6138458251953
1770722048.3490741,1289,143.2652130126953
1770722056.851628,1290,268.2303161621094
1770722074.6452096,1292,153.08425903320312
1770722078.9982784,1293,250.60794067382812
1770722088.6919084,1294,220.8681182861328
1770722092.9431307,1295,78.56137084960938
1770722104.0242567,1297,239.31886291503906
1770722116.7128088,1298,44.825443267822266
1770722123.875849,1299,208.4682159423828
1770722130.0796149,1300,-29.672958374023438
1770722177.6158879,1301,85.90225982666016
1770722195.0140734,1303,28.9782657623291
1770722201.8573015,1304,207.4048614501953
1770722211.1094842,1305,17.923490524291992
1770722226.2557979,1307,77.4903335571289
1770722238.6253197,1308,14.864178657531738
1770722289.3828073,1311,38.92193603515625
1770722304.9603734,1313,76.4721908569336
1770722314.7653468,1314,246.22889709472656
1770722327.227799,1316,289.34857177734375
1770722336.5660543,1317,18.01140594482422
1770722347.7369206,1318,99.21399688720703
1770722352.7255979,1319,161.791015625
1770722360.591256,1320,227.04270935058594
1770722401.5099695,1321,218.2625732421875
1770722411.7871585,1322,55.37977981567383
1770722433.423234,1325,199.5809326171875
1770722442.963957,1326,148.06800842285156
1770722447.5973952,1327,214.43829345703125
1770722455.6523736,1328,150.0518341064453
1770722460.7660575,1329,283.60986328125
1770722467.6245222,1330,204.5292510986328
1770722546.414918,1331,178.94439697265625
1770722558.79341,1333,216.26768493652344
1770722565.0020533,1334,197.4257354736328
1770722570.223131,1335,267.7285461425781
1770722577.5953782,1336,289.7535095214844
1770722582.0892763,1337,176.14952087402344
1770722588.34934,1338,264.9450988769531
1770722625.8073497,1341,218.2472686767578
1770722641.4493806,1343,123.05005645751953
1770722647.4889424,1344,174.00265502929688
1770722652.0534105,1345,218.83201599121094
1770722658.8210554,1346,200.96591186523438
1770722662.8535218,1347,196.9527130126953
1770722669.0237648,1348,162.57110595703125
1770722674.023251,1349,177.34408569335938
1770722680.7565804,1350,186.5928955078125
1770722723.5725179,1351,101.09453582763672
1770722728.6263437,1352,261.7936096191406
1770722746.9353857,1355,54.858642578125
1770722753.8787735,1356,93.38917541503906
1770722772.1952262,1359,182.9652557373047
1770722779.5212352,1360,234.58718872070312
1770722834.0462766,1362,132.8528594970703
1770722840.0559616,1363,154.4158172607422
1770722848.6337962,1364,80.54557037353516
1770722859.8148255,1366,43.666770935058594
1770722865.8461163,1367,138.91732788085938
1770722872.5290737,1368,261.2558898925781
1770722884.5358567,1370,151.22012329101562
1770722928.2571425,1371,152.50758361816406
1770722932.5645635,1372,266.78857421875
1770722944.9684796,1374,219.5301513671875
1770722949.0672235,1375,251.86785888671875
1770722953.653725,1376,210.5673370361328
1770722960.9232461,1378,210.1112518310547
1770722967.1974359,1379,85.74635314941406
1770722971.4185288,1380,273.8976135253906
1770722991.0182981,1382,245.42837524414062
1770722993.7141926,1383,39.37687301635742
1770722997.648383,1385,157.81719970703125
1770723000.7397947,1386,89.54289245605469
1770723002.7869222,1387,127.42042541503906
1770723005.5180771,1388,221.96925354003906
1770723007.2727616,1389,101.35260772705078
1770723011.7950656,1390,164.67425537109375
1770723029.5748708,1392,22.41754150390625
1770723030.803368,1393,160.7420654296875
1770723039.1965735,1396,276.7210388183594
1770723043.2969837,1398,277.5218811035156
1770723063.94115,1401,167.2991943359375
1770723074.0160413,1405,284.9874267578125
1770723086.8643322,1410,296.2514953613281
1770723096.060433,1413,193.15000915527344
1770723098.6779525,1414,292.7510681152344
1770723101.7330818,1415,96.39442443847656
1770723103.9857793,1416,280.98834228515625
1770723106.8209727,1417,220.3485870361328
1770723109.4659832,1418,298.22662353515625
1770723114.3844562,1420,206.99549865722656
1770723125.0313668,1421,290.73199462890625
1770723129.0312347,1423,226.1741180419922
1770723131.7170217,1424,77.29199981689453
1770723137.0010355,1426,184.06942749023438
1770723138.4061763,1427,249.05038452148438
1770723140.5804021,1428,292.1758728027344
1770723142.640608,1429,110.5340576171875
1770723189.0804055,1431,267.10302734375
1770723191.9343486,1432,258.4335632324219
1770723193.4166756,1433,153.31005859375
1770723196.0049145,1434,207.6255340576172
1770723197.8291836,1435,129.28330993652344
1770723201.1183946,1436,64.61808776855469
1770723203.8044791,1437,145.01792907714844
1770723206.223104,1438,157.44216918945312
1770723208.6040556,1439,164.20516967773438
1770723227.7960672,1441,65.71390533447266
1770723234.2161026,1443,138.2691650390625
1770723236.6069946,1444,197.76516723632812
1770723240.7861896,1446,202.94454956054688
1770723247.0178645,1449,85.77885437011719
1770723262.528848,1451,274.1373596191406
1770723270.9947042,1455,252.60494995117188
1770723275.9418893,1456,68.14266204833984
1770723278.6460555,1457,200.16465759277344
1770723282.5713267,1458,215.85855102539062
1770723299.6364365,1461,258.774658203125
1770723302.17834,1462,293.44537353515625
1770723304.281966,1463,175.35574340820312
1770723316.1256433,1466,38.815372467041016
1770723317.8732827,1467,222.40859985351562
1770723324.698512,1469,78.6469497680664
1770723327.5878747,1470,278.1546630859375
1770723338.5130277,1471,264.8825988769531
1770723348.2985055,1474,31.025522232055664
1770723350.521191,1475,176.8472900390625
1770723359.8980722,1478,122.14111328125
1770723361.7762468,1479,246.9704132080078
1770723366.3588417,1480,63.08904266357422
1770723384.4115558,1481,219.3830108642578
1770723386.987304,1482,129.40045166015625
1770723388.7829711,1483,218.1907958984375
1770723393.1016326,1484,49.1190185546875
1770723397.4259923,1486,221.489013671875
1770723398.9596753,1487,138.85067749023438
1770723401.2064972,1488,104.37908172607422
1770723403.2833908,1489,247.9001007080078
1770723407.0789707,1490,168.93734741210938
1770723423.0876546,1491,282.2013854980469
1770723425.9448793,1492,155.58074951171875
1770723427.1827023,1493,169.9003143310547
1770723431.3131115,1494,243.22328186035156
1770723442.2019897,1498,282.0745849609375
1770723447.471733,1500,215.11776733398438
